2718885,"[1.3973318989357306, 1.5662523310330718, 1.5922070342251005, 1.6809399793162083, 1.5684915145793303, 1.6059256441850671, 1.6352281245366613, 1.067343462828074, 1.3889796060828024, 1.6023706501883237, 1.5919224760056088, 1.797582833374082, 1.5200914725464454, 1.4771039055170248, 1.3745659776753778, 1.4074459807205029, 1.5550848888391695, 1.2291497337846731, 1.5561529972260273, 1.3976255253699001, 1.5352992350932224, 1.5790336281074493, 1.4176232316047406, 1.4585167803055386, 1.5431576689039948, 1.7122814700838416, 1.5766461711443553, 1.6390164621243744, 1.5776738370945491, 1.6148668685078149, 1.4970003766557136, 1.5659463235023785, 1.6180248828216344, 1.4491248539229018, 1.5076646349631073, 1.5340846342494034, 1.5070995909635962, 1.6136601913846074, 1.5370668847137474, 1.6180565683564423, 1.5163901850967734, 1.6197345861623462, 1.6116597472430771, 1.6046936874575999, 1.3363852350861518, 1.6028968093197744, 1.4469859159962291, 1.5363174154518204, 1.6254048087889978, 1.395501120569842, 1.5796054279163356, 1.4834583957504297, 1.6418827902698727, 1.5712545258802979, 1.4441493539933468, 1.4957068026304812, 1.5784146738112743, 1.521562334921271, 1.7553255746485017, 1.4619740301724731, 1.4602556468682906, 1.253929333000863, 1.6389196934459433, 1.5255289943298316, 1.7021214801692148, 1.5781969391710888, 1.544587756406641, 1.4709691068495847, 1.5527079783601054, 1.5890196298815329, 1.7002790025847274, 1.5904141502481131, 1.5513072670619064, 1.2728758027425209, 1.4876866986434005, 1.5174503339292509, 1.2690978107285671, 1.6419613742574297, 1.4988263930831061, 1.5787003123117036, 1.7003332022532325, 1.5080126564864602, 1.494975473068149, 1.6045981412407311, 1.5763228572022627, 1.6651733391838608, 1.4767977271784276, 1.5276235741213466, 1.2190119441579688, 1.6889414828324303, 1.5314902275451021, 1.4703671556644, 1.5117760463575984, 1.4649055527669819, 1.401794926279486, 1.8713432162997257, 1.2803775316181498, 1.6806037404259866, 1.6501455039758983, 1.5281324347619565, 1.6147950131628908, 1.6415990440571195, 1.5040567656337955, 1.5530737341732246, 1.6361783785976327, 1.6234696357825658, 1.4564986317986364, 1.8642253500010586, 1.6776907664471385, 1.6304286874030753, 1.4698840626618686, 1.6893752163129523, 1.412855470406237, 1.6158235242665262, 1.5410520566963111, 1.4502963901281294, 1.4934680546928625, 1.4464864855214992, 1.3691824167991711, 1.5836804113305831, 1.5377244304096711, 1.4349446608716845, 1.490481822558666, 1.4338073241808829, 1.4880693235692546, 1.5298011688366169, 1.5823023330267607, 1.5061060277267639, 1.3730731448156204, 1.4504509427414827, 1.4074906413654096, 1.4365870793196995, 1.401501783656264, 1.5275001812748303, 1.8500238299709886, 1.4115637110586978, 1.6404922178854495, 1.5142207897134599, 1.3104441706721317, 1.4728575921831093, 1.7866256506301856, 1.5062756906877928, 1.4838299973014917, 1.5714428608275168, 1.5452618998475744, 1.2483712739352764, 1.6501308271111523, 1.6604014232314215, 1.535238604512158, 1.5647509521556915, 1.4946045916175343, 1.4411387833963292, 1.7094257503471666, 1.4477890089556029, 1.3694405665871532, 1.574409728167959, 1.6393892161904637, 1.4748379386115469, 1.4683209292742281, 1.327188044537752, 1.7033929320543526, 1.4924323843805185, 1.5223415018144275, 1.4325765505496004, 1.6292316202524499, 1.4074196699504899, 1.6743401469736812, 1.5826403451911328, 1.6051635017462436, 1.5572279033410825, 1.688702419239523, 1.5236250963687081, 1.444185517629639, 1.533958795150161, 1.3627551343974043, 1.5894611720398168, 1.5668528913657285, 1.466123572516697, 1.6527594351153616, 1.5577623248049586, 1.5334527954184614, 1.7560211201217286, 1.5058618576114569, 1.513704434834223, 1.5963865739454115, 1.4407334882125993, 1.5772415486401641, 1.5786579492350727, 1.1668220588341758, 1.4675810681201891, 1.4764780495511496, 1.5372390117542782, 1.5766473069649092, 1.5011915745967421, 1.4637136736414853, 1.6174455628836297, 1.61884208332239, 1.5409676503518477, 1.5033510494282338, 1.5523751633910383, 1.6029635660272876, 1.5922730547495898, 1.5043632160222467, 1.6877890413702066, 1.6929501405353646, 1.4604355298796283, 1.4442629895328267, 1.3337881274086429, 1.2722943000663163, 1.2905429448487249, 1.4452731969329669, 1.5963711535182588, 1.4586103669645121, 1.4850296463702475, 1.490569599466574, 1.4483647847535761, 1.5143226166465147, 1.5403093891342561, 1.5702304393728803, 1.4710774184770965, 1.5311852513262272, 1.384093569951188, 1.3970262454494971, 1.5361996221019871, 1.403017942317426, 1.5557024160253332, 1.5542098623780949, 1.436356653564077, 1.5819795541718562, 1.6178692971117108, 1.598921433670518, 1.5723674063010309, 1.4211824984533656, 1.7716295451418012, 1.5470127084347682, 1.363627300661244, 1.506710929738559, 1.461843170960879, 1.5912384546841205, 1.4872161657962462, 1.2369461316391139, 1.5751654337002927, 1.4535556252860606, 1.3680619521370463, 1.6148910212966416, 1.4658799181882609, 1.5983995577433963, 1.7335704074824099, 1.5177938087237146, 1.4422656313766027, 1.4919726439103571, 1.5298682892941535, 1.5545379716344951, 1.6528883713599127, 1.4439140406474846, 1.6234783184805481, 1.5451206613070494, 1.6297673735542311, 1.6459317306290486, 1.6336074771186431, 1.4127851920370067, 1.7675577402164062, 1.6381316676527684, 1.5343091479673221, 1.5188955628608303, 1.6574286880503815, 1.5620845910929062, 1.2036484592693135, 1.6273628073426301, 1.4328995061758025, 1.4166341685409836, 1.3895852404160829, 1.449720323559903, 1.7822932794925812, 1.4021819260815935, 1.570500516862835, 1.4803537357062186, 1.585853909140013, 1.4799115477121172, 1.3019039260929341, 1.3673029277650781, 1.5728959490516723, 1.4701055743873237, 1.4553810397858296, 1.5878907274997403, 1.5442743147187823, 1.536051897973818, 1.4194143636245073, 1.526917289133396, 1.5129607269745109, 1.4525982097064236, 1.5983417590537528, 1.7454760515821448, 1.5170007163913228, 1.5082924573207899, 1.429201637676816, 1.5940784397059615, 1.3435938999492811, 1.5719915993211724, 1.569708450137288, 1.4906442061491814, 1.6127272179479675, 1.6359904408857391, 1.4110976140460947, 1.4894836284328232, 1.257426224157266, 1.4666752211396883, 1.5054159913761511, 1.4487917021952532, 1.3039084097430496, 1.7937678371795345, 1.5647849065821786, 1.51286920990227, 1.3496227314451323, 1.3834478511534318, 1.4152436568231197, 1.792969738660452, 1.4853881814909824, 1.4561281977562996, 1.4116875392614943, 1.5877423474382388, 1.4063428772165685, 1.3842520246487657, 1.2991348212687395, 1.6803604838499058, 1.401316378319893, 1.507000967001983, 1.3984648829088027, 1.5386707463930194, 1.3576407101893795, 1.4520738749430717, 1.7146648873932211, 1.4958594786348414, 1.6002172557647159, 1.4336234246260604, 1.4454584191992115, 1.5088094555580784, 1.5117822789943816, 1.4231610947083078, 1.5245945253109281, 1.2819044770473096, 1.6379871577552649, 1.7485554233975089, 1.5392346106651769, 1.6033840503539181, 1.3482396779672463, 1.4912526261483967, 1.6782803057766051, 1.4298087551888863, 1.5537620054261894, 1.4794712618738974, 1.882195878633169, 1.4475703504902193, 1.5430895237851083, 1.5795592263783009, 1.6074555891368376, 1.428421967343471, 1.4211363591886799, 1.4286122675374893, 1.405229800414417, 1.5425211888348307, 1.6804581406515582, 1.7058001213698402, 1.5549181664395688, 1.4893859299584724, 1.5338722398385023, 1.4257674063333958, 1.7381038505842497, 1.4629300473506086, 1.5355305612225325, 1.7081799055410678, 1.5043301737818042, 1.5260945921933406, 1.4560226868577444, 1.5892100622450418, 1.745957366405428, 1.432502753614858, 1.4399422652839509, 1.8544131660611394, 1.551035391805071, 1.477320776961524, 1.5387405305591435, 1.6249235122949011, 1.5093514423925323, 1.6087848821665118, 1.4522733415693405, 1.3367836212929693, 1.5714176932436372, 1.4154582967088574, 1.5272700359643112, 1.5417896337942523, 1.6665467841598562, 1.3903952625602884, 1.5941582976336564, 1.3499025743028628, 1.4114101297165143, 1.5582127898020333, 1.5708977389491354, 1.3321464601092963, 1.4575993576966504, 1.5624346833421234, 1.5482065004574106, 1.3844088460463955, 1.5363944027088019, 1.3843491154274168, 1.5247966528238099, 1.3635128449649203, 1.3893327486085492, 1.4926399067117151, 1.5839427978549825, 1.6647980982558366, 1.5628095963456003, 1.4049340223115028, 1.7113994196509819, 1.3787551512482026, 1.6157403733985261, 1.6216794951664817, 1.5816898088072997, 1.3701975530173678, 1.7232312385180701, 1.687452478598793, 1.3578725798675526, 1.5838401884130739, 1.4857594567142935, 1.5860081318404158, 1.4713432041353696, 1.5316044732251544, 1.3156902711737719, 1.4395758457979551, 1.5606014138111775, 1.5806411677836922, 1.5716112316199558, 1.4963994280281478, 1.345274444429571, 1.4844202289679003, 1.5394375471571653, 1.6976622762959388, 1.4742997459734217, 1.5935629711991817, 1.454025410493073, 1.3375764165071349, 1.4810088784848823, 1.648356425963472, 1.2803032580714033, 1.5727249250169795, 1.5014054262125416, 1.5404756968042432, 1.6005358662048523, 1.4261984340698086, 1.5941852845166187, 1.42141590242408, 1.3380249093957666, 1.6758381531899, 1.4156389483159568, 1.4282945775813249, 1.4597650159961024, 1.376443893780503, 1.5040919609672188, 1.7568693607401955, 1.3924365677028099, 1.4252006194170252, 1.7493918373397135, 1.359004290688903, 1.6511942255005838, 1.634735844962186, 1.4218570532451189, 1.3024045009933141, 1.5867294317195053, 1.6441789017378432, 1.6107587458106809, 1.6696771291517638, 1.4449627567868129, 1.5483547595885379, 1.6613079989313277, 1.4477389204080173, 1.4639839061518614, 1.5657123694286768, 1.7562160221562122, 1.2819514103116396, 1.5799462777081368, 1.5309026309576899, 1.3403029471785646, 1.2573811064801292, 1.6662949243902265, 1.4566184851618107, 1.4859402888201974, 1.622031177979572, 1.5563290210549385, 1.278217577846041, 1.5332450675590075, 1.4501979149505557, 1.5479864492049125, 1.7450025869972272, 1.3499340847529924, 1.3626222919963511, 1.4804888242477943, 1.8963218008937524, 1.4223028709338636, 1.4188449437480266, 1.609300421929452, 1.2004397416097126, 1.3540396025429173, 1.7177430390235635, 1.5756400929355738, 1.4096300735936851, 1.567661750182815, 1.4902797500625047, 1.7830116152819888, 1.4506709447522348, 1.5302256692703247, 1.4756482279172896, 1.607781082104428, 1.4983809906829764, 1.6200425796496967, 1.4163971132933877, 1.3849796722589267, 1.5887687893314841, 1.5641201505837667, 1.4008987233449888, 1.6007154507983019, 1.6074223082646619, 1.5256067161553326, 1.423189977731508, 1.3859695988118683, 1.6436195932464963, 1.4653424405216842, 1.6343112703045368, 1.5330849777421081, 1.4864482605074898, 1.243892106006032, 1.4909510489899114, 1.6907305650092572, 1.6136788148729879, 1.6389802532952564, 1.6108342209284372, 1.4691816199253438, 1.4414905786767513, 1.5952555011218292, 1.5665167686752592, 1.3964693055448776, 1.4438435890465897, 1.4979384285620883, 1.6968165698356377, 1.425744560623281, 1.6273745260632773, 1.4566240170548863, 1.3858692412002045, 1.2626605262870441, 1.3331394678190496, 1.4552578168341257, 1.4426035540093189, 1.3176059920701559, 1.4996727291363245, 1.3986223521931707, 1.6137420533088815, 1.566536256876534, 1.3924522917920359, 1.4785409562819991, 1.4236379026065797, 1.6370669514594236, 1.6031080937336035, 1.683167067219264, 1.4471984590297189, 1.5049372158585816, 1.7212104569885447, 1.6251976063673836, 1.4360318462259003, 1.4034255543847591, 1.4914358860924768, 1.5349082589431799, 1.4727440986446834, 1.5797438169338684, 1.6710607726626336, 1.7023825804267971, 1.3161074591975455, 1.2691793499670818, 1.4319004443304062, 1.5055608485139578, 1.5674577513319856, 1.5119585862513458, 1.7322533563389797, 1.5791439120640767, 1.5003647027321623, 1.3429540879848076, 1.5538606816897198, 1.3639381128135502, 1.5698422787295614, 1.4304698910325022, 1.4053420338510323, 1.4833876703265938, 1.3574589781097375, 1.5812832599700333, 1.5992228602999055, 1.5352613014124239, 1.4591240933910936, 1.4899643789955304, 1.5174716485426869, 1.7457909296601959, 1.3942563291885681, 1.311332652935312, 1.3848833176275819, 1.6181805122451303, 1.4380942940079084, 1.4044042883742534, 1.778460105776061, 1.5803123678122899, 1.3451544281592713, 1.2503822366716109, 1.281747237054732, 1.4326608660779989, 1.4561936133121711, 1.6073352193683286, 1.4208557476079016, 1.4849080033066013, 1.7234155030231186, 1.5079452189289846, 1.4795953474641674, 1.495351013195009, 1.6110015289785524, 1.4575490356534042, 1.4222667724763183, 1.7162735237947566, 1.3135290307432914, 1.5304220458975921, 1.1957927780286761, 1.6298009952946362, 1.6850132851846462, 1.4380634885120493, 1.4291846814484674, 1.2865215101941627, 1.6560062398203284, 1.6224190805094023, 1.6175875816015728, 1.4489907806399787, 1.5656688530828515, 1.2783824262560237, 1.3789386318411971, 1.4705639985966936, 1.5524475024639923, 1.5529545102358036, 1.5303467922245522, 1.5047475774129191, 1.5073388315144118, 1.425790783901238, 1.5070276237845457, 1.3510189173922582, 1.4578305166500449, 1.4452534195443385, 1.6084506418454338, 1.4394960517953979, 1.7104772536732538, 1.5378200382116585, 1.5297048984376014, 1.6219253038979282, 1.6531017919283519, 1.3303466645268722, 1.5748141656493073, 1.6569731824039617, 1.5805548166979257, 1.3666320702372301, 1.5742385266954484, 1.4789210842612002, 1.5003359366909621, 1.3318520036900106, 1.4468327101869414, 1.4409629235051848, 1.5332065727442143, 1.5892123519850052, 1.49349107805156, 1.5222285964100528, 1.6525665214842182, 1.4063624125526821, 1.5005334525522245, 1.6315706581518492, 1.5422199747089891, 1.5313598930905146, 1.514037216494422, 1.495812048075799, 1.5157176752132167, 1.5300966670056648, 1.3348149832423348, 1.4365901410325439, 1.2071721550809791, 1.2765307499822256, 1.5927573121829666, 1.4941897173565062, 1.6187293144211512, 1.4639120999374957, 1.6268061454217762, 1.4760332967696075, 1.5946424627822957, 1.5839507064532294, 1.6877870607435477, 1.518384897149202, 1.4015226953946829, 1.6354006656025191, 1.4619018600323681, 1.7184384884624315, 1.3170796362969552, 1.8150007603814153, 1.4079028023187001, 1.5307036103363896, 1.5313775428878247, 1.4839780478671063, 1.5328883956195054, 1.5485601042137722, 1.6136066153481727, 1.4552669586146474, 1.7198464207017148, 1.1816651667777531, 1.586724580700976, 1.2718366667777856, 1.4994340665320209, 1.6967740051920863, 1.43869642862622, 1.5126733134675427, 1.5040539853023027, 1.3933488503601112, 1.5080825807746712, 1.3611274930086694, 1.5550742335220871, 1.2952281055765489, 1.5217729510656666, 1.5015352965527025, 1.4036683345136776, 1.7149974312573202, 1.4871067528854518, 1.5261584136636335, 1.5293708818691334, 1.709644014650936, 1.5239525548347386, 1.4082940723485882, 1.4940417659183549, 1.5691869433150396, 1.4694471731154453, 1.6905024372941666, 1.7467397713258557, 1.3427670272282684, 1.5625314088908764, 1.4108559748944449, 1.373270685470785, 1.6085809797378652, 1.5824939731874614, 1.6631478116309784, 1.7282232701395743, 1.3463621457777368, 1.6781252793859616, 1.4540145734959309, 1.4471960146817551, 1.322204217236244, 1.4653704778271393, 1.597703944756341, 1.4032372096587926, 1.4324973608617901, 1.5901684701989249, 1.5676299803591225, 1.3740204078680751, 1.5653209944678481, 1.3198166351559193, 1.279659576145787, 1.5630745363698328, 1.2580252477864167, 1.6365673876473681, 1.4885042463920597, 1.5702951148722359, 1.3993865131152528, 1.5269681290234189, 1.6127375869482219, 1.303455959805476, 1.3706116838060587, 1.5753094978981972, 1.2881824496944181, 1.5359006476316424, 1.4163667954073946, 1.4739768552149477, 1.3984802991746044, 1.472249396379895, 1.657303399721745, 1.5221159712174956, 1.6617358497180781, 1.6799600015698923, 1.6003583355692759, 1.3238133954452493, 1.5602284758701432, 1.5075169025478519, 1.6994967999697583, 1.6381692932211682, 1.4629544739907459, 1.3535568332949914, 1.6038455110515606, 1.2966820693989844, 1.3690120020274434, 1.4299792471337245, 1.5712714471820863, 1.3985775123920123, 1.2858498136479026, 1.6010484415131552, 1.487411281990431, 1.5696822690372274, 1.5173909853640288, 1.5072831959980901, 1.6514899784419139, 1.6090675654578435, 1.5953047669828768, 1.6508189051583317, 1.6900615766543698, 1.4372100081505426, 1.4366093890493976, 1.41109175037862, 1.4724324216308806, 1.5361754612581451, 1.2770396707006602, 1.5082790093324532, 1.620635196301458, 1.2954813321883731, 1.4726010155093301, 1.6316997443401966, 1.4164971668064041, 1.5876257789419101, 1.4267579169992344, 1.3943082990788194, 1.4428620482891774, 1.5339302425754746, 1.5288698419016578, 1.2347931301739474, 1.52874165552741, 1.6068549373043406, 1.4968629971742484, 1.5537523009725733, 1.4794218451098, 1.7054887711079796, 1.5170812214906924, 1.5665406339798138, 1.4763692500413144, 1.5807969716849493, 1.4797683772269763, 1.4986289869825307, 1.5450184949886214, 1.4411197835145169, 1.7951568820882882, 1.3304974702197878, 1.4437600772013077, 1.4290120583965298, 1.5107468452194188, 1.3351619442262874, 1.4549505359836297, 1.1848448194915318, 1.4112980341086632, 1.568774522175542, 1.5026319394651713, 1.3316094846858404, 1.4363471437867092, 1.639766775724498, 1.1830940433965835, 1.6259222153435409, 1.4048712184974961, 1.3895698479171539, 1.4767647483947925, 1.5064868094326975, 1.6702831399732345, 1.3570645591888018, 1.4925686545202594, 1.4486169330459451, 1.6316431984404101, 1.4882413204966844, 1.131320518364437, 1.5466397683182607, 1.3873801904546403, 1.4928666020613379, 1.5534440619582155, 1.5182504764762894, 1.4595014242486397, 1.3146257605423397, 1.4882092187656608, 1.6268425596874549, 1.7035576829602639, 1.3568818987183275, 1.4472075278910699, 1.6623123531278008, 1.6080585422020206, 1.4229466526623999, 1.4855265901508925, 1.389581150261453, 1.598123065248348, 1.3929644695983372, 1.5149010956985705, 1.6190156317637352, 1.5471756346638514, 1.4854126031367649, 1.6421467975637805, 1.695982625935172, 1.5453313226198502, 1.5077262439585823, 1.5764273250334699, 1.5831115612658266, 1.4372961919338298, 1.4297063155243674, 1.6125337251992105, 1.6265488050138126, 1.6921246334436308, 1.5392653491777311, 1.606035834629937, 1.620458662409604, 1.5632095310065861, 1.6476517802098214, 1.6779735200763348, 1.379216754598557, 1.2896151019973354, 1.4744524279390279, 1.5776287564630207, 1.5738718078212748, 1.4771892305252166, 1.2618568052569279, 1.725927265094449, 1.5259770939407642, 1.4790318757795076, 1.5490743482764793, 1.6570766053660877, 1.6585726190664845, 1.4876740362618774, 1.5619137335838988, 1.4970535439557038, 1.5465488527988296, 1.6349197421026282, 1.4372009552928213, 1.2289299576559243, 1.4747928975542619, 1.486408123306711, 1.5665205382640397, 1.7030138398982453, 1.4337016064734327, 1.5279063039796599, 1.5091314327672181, 1.42962980344011, 1.2688183578042345, 1.8308553128170828, 1.3587288915782791, 1.5992192848832341, 1.6489073220844737, 1.4320766261777489, 1.622136036824761, 1.7278796073897691, 1.4634309421199057, 1.4609146610112875, 1.5423857289032075, 1.6373017519016944, 1.6827646805180991, 1.4658720792006021, 1.6003381360523414, 1.6001639373915491, 1.3167264675364212, 1.459531639019553, 1.5786560580348941, 1.9146435044282144, 1.6486061770894089, 1.5458066349244841, 1.6511500989299459, 1.5796431560661675, 1.4543183656318361, 1.443480435359056, 1.55014665642269, 1.5191264780389355, 1.4227320102726384, 1.5299249300695295, 1.5109027315478514, 1.3694493050669585, 1.3905357957361093, 1.600015256966798, 1.3947127575344354, 1.6039631083424988, 1.4623656989609786, 1.494914916319539, 1.5095873321743472, 1.6257916468183273, 1.7825174416356204, 1.6227295837974638, 1.7594427000115072, 1.321394284271366, 1.5250956699597278, 1.4753534538370501, 1.6600700343041572, 1.6076881723552356, 1.2974548095367184, 1.5510381982476891, 1.5532964409923353, 1.5639245798330537, 1.680823492797578, 1.2459291139443873, 1.6560479954234943, 1.6475515353217951, 1.4123350683422966, 1.4944546898977615, 1.4199136637881249, 1.3062407147907478, 1.4638179387718158, 1.4721226826687157, 1.5212572525725685, 1.4277604985520105, 1.3536766381552199, 1.5510525342935129]"
