2718885,4.830708881029936,2.7485190978042837,5.611035835304199,3.8155286681626746,3.467160830921837,4.050535247318988,3.8588074452806067,6.290824151938854,7.797753427432889,7.75857650547436,6.12644968447502,5.318832725609084,3.1471070298454804,4.5655745385092334,4.265604743728747,6.288410858153029,6.162476659986314,2.558189049230762,3.089878146337358,3.6314294647504157,4.900520141028941,4.404236164992967,6.666307393255243,3.533451595612716,3.9612514157322325,2.6381750425924446,5.656199644143839,3.086777977781643,4.343801951572748,3.7712557057697857,4.599999379614665,6.4743886990102775,4.786487750346948,3.7281499247437173,4.7810685654616325,5.225523769744162,3.8149259354866443,4.073557439249313,2.8611978582935746,3.7760318502679127,3.0749213723232502,4.60948584604043,4.409613205176112,6.933889709399982,7.518035296415624,3.2889131951978623,6.626459232981693,4.106123106163064,3.7137243273952025,3.9968468963458736,4.0835734707244615,4.432050917732427,3.571390441866585,3.2275584703341402,3.56521328649437,3.052224485679349,5.148545280132526,8.704732635212016,3.079007525731324,3.2760776496276405,4.2555942153320645,6.6176625811467344,4.797642373777707,2.471872703230492,4.617684959124893,2.5691972473685354,5.747321239321043,4.204186434007518,2.4217307040361526,2.7337489572032583,4.078593789286998,3.4388639332302375,7.791138943584656,4.032291864049475,6.139486305792217,3.6935245214920513,3.958842721510263,5.826611625031842,3.8022785959070635,6.248589683879617,3.795852042880291,3.7421322917371187,7.210886677233917,2.6824459643341223,3.599448855967838,4.370339464662635,5.641612838581391,2.083011228455264,5.66496307952908,3.3877188048703974,4.4216003449110515,6.233910298485605,6.0093007676248025,4.24942605222729,3.445365315748466,6.461891033616129,5.187919077645575,5.51257538869147,3.917570673179039,3.723488595596391,4.04010800603729,4.3036480239787585,2.3265362500312845,4.909339408028481,10.638482544143004,4.2064301871441865,3.4844623240043786,5.152589092869655,3.6311252651359256,4.946941200409682,6.445757090313635,5.405179785150866,3.2291252736546436,5.004449867028009,6.846856017823329,2.8768577860645586,2.9055916599867815,5.122865325253181,5.204659872633449,7.785783825045968,2.6831140419440813,7.732919609039499,4.325192413127969,4.356798403963586,5.0971747167357435,5.2740350436564585,3.936861010576097,2.695076465869696,4.61446448304778,4.350753927437143,5.382757590143915,4.102323582729309,3.93847168462869,7.7549798495485085,3.50006553268212,4.652851983900726,4.099441137904498,6.972148068133263,5.647317940004619,2.6717334840399705,4.53111155598791,7.802285629498911,6.675994670817126,4.60473335131158,4.528931343335108,5.163163039171398,5.5977643002048705,6.301093970394664,4.004620954743354,3.030572044609036,5.932368074801516,4.408266359228068,4.1619881027574825,3.0430814033926277,3.7559614930258016,3.501757700605424,4.988328104508163,4.64456423217284,3.744874606769324,4.726359311815323,5.128544509662828,4.140648601676178,5.6192465298865155,6.433723785229679,3.5814892593965895,3.0997468746658803,3.866553665598952,6.3888123748889765,5.109337443548798,3.946334171877972,4.110205305558303,2.942918858407263,7.786888889551133,4.648506360208908,4.095357731739427,5.004141123457387,5.070054819874404,3.986970861754186,6.473400008201571,6.407958917177592,3.6019260093600654,2.6574997911376332,4.329635274139809,3.3439715910214414,3.787182981476407,2.8742879019653524,4.855689227370647,2.476036496404383,6.050734667882378,4.392996870292226,4.731010457025075,3.9203883383492326,5.434030758496254,4.573780142577272,4.167998732192146,5.916486561380748,5.5163501848608405,3.5476148779281615,3.943625385599157,4.607231740116851,5.509549429590316,3.035850423009981,3.3404951641209473,3.430840227523096,3.5842189275124867,3.5303522143143464,7.441831009978381,4.715315572333568,6.328234387806373,4.1213408919358985,6.968231373536504,3.451597490366664,2.7880345735997674,2.521350308455043,3.3234781686644306,4.5372486389486895,5.146640191556964,4.585813457199196,2.5324316673393876,4.7723512944507975,6.210669238239521,5.242809340663652,5.699745694550942,6.566689489297204,2.9863503823579522,4.223822481946908,2.617122252955056,2.927433276622825,2.1883728032305774,5.338029632848074,4.870042811664742,3.2245680284398235,5.403205183632139,5.740932542882667,4.378373584949534,6.7507534925763135,3.003717249714923,4.05747064187058,5.41080994892652,5.135132876771799,2.2308057512464474,3.819686051905052,3.6734154403964046,6.216668553481235,4.502919084237132,3.6319553108100213,3.2187715011912124,4.609356446219499,4.153542845070839,3.7220283829875442,6.410807232828942,4.003810986711127,6.7089834943916085,5.760648025177251,3.0252646827230154,3.497203422892822,3.12593372197098,2.960359654637796,2.934704651916407,4.797287809525171,3.778617714189446,4.866958449711248,4.557979656924996,5.788800147853836,8.62618682559146,6.346672410207247,9.013295864105093,5.258397017383878,3.0873928270961795,6.581034663093276,4.802033469690347,5.244122342838524,6.436445028361957,4.834352972694797,5.197602401066401,4.069803607742512,5.11787378551655,7.762387259518737,2.9037915027859587,2.4323762360139747,7.192970200895914,6.674597211279695,5.202546015303288,4.842281764907771,5.074549620437083,4.437113677504456,3.844735327095856,4.605313445363834,6.088301149631766,6.275756413702252,6.129069781430558,3.9572293311163684,2.4901733234965864,4.815143351890506,5.012614844513376,2.3384443095173166,4.809836300256201,4.633934523417404,4.929222173912425,5.152189977044008,4.510387397112284,4.018450459822696,6.237946304742433,3.696052746729878,3.715716803446236,5.346642789447063,2.929730010570479,4.879439586816828,4.0482944791212985,1.8104153738127815,3.1974383481310156,4.587012796372596,5.95879248337276,3.532267265733197,7.394683333595026,3.6873162463407327,4.35131981201209,3.683963226830718,3.8395394186693945,2.825671083058234,8.018880199674479,7.342455905152952,5.9339128709665845,2.807504904415492,4.092902176859712,4.582775215725212,4.609460899809341,4.938703770428025,3.764233159017878,3.9422940492161,6.3204176035792425,3.0599132117913683,2.7245458596125154,4.764424361954634,3.640159160282277,3.602283985759934,5.482733143551954,2.648788411271507,5.158565575112653,2.3187888747736882,6.4742760827072745,4.389202329035786,3.3099607352270928,3.3308284531060837,4.455816940471347,9.522760413601398,5.080421849836356,1.7800587627208002,2.967384905199544,3.5262851547953105,5.904473070331631,4.446462154068206,5.81933756207351,4.668374656971267,3.5448103641404978,5.008768447942664,4.399492799340865,4.379682866251253,4.6466569743603525,5.696872050328663,6.907256526564755,5.111011232484923,4.859356632992552,6.279852133709551,5.03703049944958,4.905164287968452,5.228878103755234,4.957869338080875,2.6237097676799364,6.074344870294315,4.020538746381357,5.977937651518869,3.802832299377009,4.3457935697491825,4.018743780764011,3.189359673510388,3.192964867041307,3.7562427965879595,5.128512857748744,4.668711156475183,5.9075422346088775,4.031298283733346,5.034990322087145,4.453722504454926,4.399674304189795,5.378859571550095,3.0616620845679963,3.6217946455251844,3.4505929068254764,3.9537332922005346,5.9475250942472595,4.5335446755991695,2.737609575312253,2.9043671498785626,6.064518236057636,6.665839959392386,3.4848357398924685,5.755583258027304,4.00875240761022,4.085993456346636,4.626676383891435,4.166430681871039,3.0558731310067855,4.317048491475552,6.822408122972198,5.295510719279589,5.690415373344045,4.700069702091229,5.804752510216854,5.075607634615675,4.603203962959041,4.526886712650604,5.36051839712292,5.516888274399643,4.135870081224049,3.703020465051179,5.222915364758453,3.6397052106984336,5.170714149175799,9.293645317942358,2.127515221766457,6.251415926811537,1.9757600785067682,2.575670872339627,4.218911711414227,10.98585938079884,4.651226777842451,4.730414620618009,2.8009382671506002,4.837201683601787,5.117534365242993,6.069155333178916,4.510691527160763,5.137998922645812,4.701512104093581,4.354559511486224,1.5999196491430783,3.0536021430956524,4.421622158591793,4.074780518873701,3.78198042922605,4.200699067826994,5.867543441805476,1.6435979785749861,6.483016751077912,3.847202958874341,5.279279228948931,5.972475731355509,4.4202152291341585,2.6559235258669416,3.5741320827173144,5.766089709073004,5.257053456443844,4.572051005643207,5.160733059904424,3.1947709525519272,5.294440809695728,3.9554011805340643,7.2375065161980014,3.8590096919104115,4.185379363359635,4.3342796089043905,3.47819303427787,6.3453813973499305,3.4472863809541807,2.802164392804189,5.905520323321593,2.264042939298441,3.198448249934819,3.8254795294947814,6.351011775384514,6.17266839997876,7.356567099249264,6.250416952266445,3.860674341162624,5.517188620215111,2.096582501168588,5.711461221799583,3.306677587592759,7.610502642301883,3.7452096697232533,2.809065955140117,4.899492574432692,4.137266284589773,2.855291029442368,6.285406095219848,3.0818346600977815,2.5230729883122276,3.785741692153157,3.4342597599488203,2.61140220545691,2.780058136183865,5.186456162759102,4.155859539505444,3.8206744658354386,3.458361521087367,2.2903246034321167,3.896721363270888,5.4667592668306915,3.2426028693557076,5.21474060191508,2.7090675967459896,10.454805045791414,4.905336849831932,5.320019940402399,7.975367423744426,2.8572652655943416,3.2716414575794213,2.4536116834193127,4.826334428039017,4.452722783721614,3.1791761928934013,6.0740730750590615,3.588902632782769,3.571817334528161,3.5382301789362955,6.404418247415757,5.545543594926698,2.2835405704984,6.392775013020326,3.17914733077644,3.608542334952763,4.419102466642251,1.8143309378767078,3.723284162324754,3.1347369733684216,3.8489396642298197,5.261738607233198,6.614690966527534,4.177641313988784,3.8093373807453617,3.806814017177369,4.88494977181861,4.590857956110465,4.574552369058225,6.912520792158567,8.640748146963183,2.776857792519556,2.25611800597755,3.720418406548138,4.708623515587791,4.185418916997913,3.966401545572265,5.958591627303247,4.435258393413865,3.8766886806790226,5.195562545881317,3.2765506286295056,3.6962941069282915,4.165318101665024,5.284131855339338,4.0113087302821615,3.8212858858957524,4.2208126784680875,5.5851879952570425,3.3704791960181786,2.943963160049752,2.8008753002299276,4.0308896377148145,7.157153131848557,2.8227429524967502,3.542205297023841,4.5239968279507385,2.7414775807313427,6.625401799134426,5.757031682364508,4.933921403473454,6.633521681990608,5.28980457238282,5.858208182904817,3.651423081858352,7.770897629058739,6.539349218503918,5.331640541013032,3.2852843011303507,3.020142584484337,4.514552545022945,2.9082030624831603,5.565621709903558,4.205824243836794,3.893501239462637,5.252673917744671,4.82434120842937,3.0951847000508765,3.683839938096802,5.025290881428903,6.266288638868042,4.715226830978902,6.522865107358313,3.998725450262172,5.906836578170558,1.931858375921823,5.1878704478206,5.261353161074988,5.329715782178975,6.159273281323423,5.721403873509883,2.817283117452936,5.474247903420711,3.4010008477909905,5.499180124584022,7.723462812257006,6.234591730690456,5.186798322069462,9.046389656440489,2.268066519088807,3.6364543375262444,4.889100696708036,2.938057317413906,2.58972063976743,5.427243513763244,3.148592912344779,3.084083597019491,3.0976022568619785,4.509292745047553,4.902633665499132,3.7643431585083675,4.452376243805442,5.543280679428329,6.4500836905209145,7.629794902258096,1.858242281750825,4.988621198422432,2.8183333975188383,2.9407300526100304,3.065571226649438,6.317659230404035,4.895620840442598,2.883882140989364,3.779282541427014,4.712676138588236,2.7064730617292057,3.217090696212907,3.4668740059037892,3.584647762587361,6.721192941398783,4.323389483286433,7.839312257763973,3.711532916824306,5.171153976132355,3.300265425942371,2.6897185552244802,4.631296933156699,3.5801898925705746,5.354071440664235,5.318499639014344,5.15885243376248,5.196445494866432,3.8992732874070946,1.9857626253578131,7.906338935338347,7.509672760627246,4.675798147700855,5.375513077179483,5.480934036097184,5.006923342090737,5.365978405964403,2.634043444802489,3.043239515929193,5.283598080959472,5.649197160493862,4.1646256443234435,2.681481541498944,4.452532040986677,3.831325107330982,3.432293247383275,1.6010431610194715,5.042089559156037,2.8903008877798664,3.4277764212092325,12.35946080798023,5.68562489149422,4.046989525353083,4.34846840340207,4.3396034164737785,3.4722924886997206,6.306555055137142,4.028095019470384,7.354060622573018,4.510669506485315,3.681024710425614,5.197423884987945,3.1268145135540966,4.095729151352293,2.694881329168989,3.3316689145642195,5.491131976800074,5.184886792658995,4.040437853296583,4.755594204643104,3.0025524095620675,5.284117855050463,2.6668501849851984,4.671764479723752,6.253706086071475,6.273603407271312,3.3483391376341523,2.5054510367852996,5.481005091326641,3.994786838153944,5.145493138113292,7.917813305428599,4.55258408631223,3.4774312850559306,6.528379057735063,2.5986347854820124,5.152191628772018,3.456409774987427,4.382407676970741,5.077997262493994,3.1578439032896717,5.687593382945442,3.8179323384762753,3.969597502966365,3.2323541642354483,3.9889433601202917,4.632788894432198,4.566015082848054,2.6466373583692215,3.3812583749444185,5.651192558800284,3.120741617908558,4.651603640525894,2.7692906461395896,4.186968625627967,8.366920732335952,5.166690412315572,7.687032838876412,4.137038510872744,3.7402296506952046,5.156412928238728,4.819360718093861,6.001744506938359,2.9465354850398735,6.565798789330421,4.549183297385007,2.43354443538924,4.182287814767031,3.594669013223865,4.990344221349791,3.631020765494289,4.732042890778336,5.490736535412596,3.2631829171703495,2.6358501407493273,5.101034976265913,10.573964740584579,5.528511785159023,6.922511595800547,2.9191924517542196,2.2531310956456987,8.739155767698948,6.718911619615689,5.971186275020219,6.769209529722026,2.5789138292389286,3.401530007666761,3.409448503363143,2.9365852417798326,4.953712899097516,3.52170946817474,2.3809374095559024,7.561448029236162,4.920340122460283,7.319641720927797,5.287391158768163,3.8462533601948365,4.91289635052795,3.2432823326884805,4.999218307258182,2.60618852598603,4.969056451382812,4.128308538038278,3.3060775777992912,5.47241222575203,5.273978217173674,2.593141515150071,7.963594873198847,2.315300126884151,5.222038900658917,5.56200363626442,6.586837604233613,2.83285874786362,6.406323681562037,5.316812341483727,2.7954269908690543,4.621751221790124,4.275309450191115,2.641133721327828,4.63897490477164,5.260665979711765,4.851088513396536,5.168964983618829,4.61760744248659,3.8478776380998356,4.521637155617372,1.8940302384910894,2.5010268423774065,5.075285582498553,2.474866794695947,4.770153545969421,3.1755178393648205,4.931593270856572,6.803478259762985,5.685565071878011,3.8423697673066908,4.185846927966948,5.285669078608109,3.075538131165014,3.867871266001025,3.082119351050481,4.514932564377684,3.7860859171923376,3.047128039581672,1.679230525153487,2.5552788263550723,3.7997865132932356,4.661858426253309,3.8850503152655187,4.877662096578296,4.34989876357872,2.3136983149584927,5.063472448377094,3.349017717873269,3.147673922338061,3.6933017633554446,4.5544010576560465,3.6478159082660513,5.288189068244811,4.175232785226356,3.671853311935217,7.5361048925943575,4.309932831772366,7.072459799136803,4.615124123668998,5.0716614479145425,6.320104213905559,4.4670793832089135,4.7678103451718705,2.076428640610847,1.578432766857908,6.973050492029014,2.4611325810477775,7.1586709109184925,5.171235604061087,4.18185827213692,2.4248908977771144,6.726793421269264,6.664611023942156,6.718294185932404,6.425102734833944,4.092952189632504,3.7176515306814757,4.768931321617298,4.2618299545555915,5.032036411714532,2.71641099981988,3.703195766148526,4.995905251402492,2.54150134676704,5.166025110411818,2.4450709749204353,9.41759620567349,5.400072966884907,5.935328407611399,10.288210070833768,4.461134554632649,3.246910228843088,2.397837439722999,4.569842711534567,4.599858186097975,4.925149654419643,5.051940731913823,6.133484507320347,5.271689951296262,4.01331918282155,7.162396114717961,5.5738128135709095,3.188868513512258,4.729472310620202,7.560039804680258,4.9782216268190025,5.444292100566391,2.886210110989255,4.467660512243752,7.220701288603152,4.93836994348922,5.638200632509274,2.9672187553051894,3.865661631226441,3.5181198950270174,2.562968283249335,9.5851271603537,6.30443707265737,4.380006511986867,2.9570142333686196,4.32760211424162,3.7762088417602073,6.634988239482315,3.672846342348445,4.750741993883095,5.14501017687223,4.157799525622479,4.282632036206268,3.5490390540034453,4.458480779470185,4.660780910397627,4.416383374038552,3.155181398891247,5.718812161028486,5.658496315183717,5.9505126983783745,4.824893082672082,7.418115265944786,4.794176644737157,6.249301970656164,4.082890170938893,3.9377802301759623,5.050401537179935,3.7566986387221206,9.262229977075215,4.8643634141558,2.750063130497889,4.677296538774062,5.555717203156805,5.971143737090199,3.6595331895469583,6.170432987255043,3.6350515812520854,2.1736210225407464,3.962264618806261,5.941586763823964,4.738505513011682,3.044055047914736,3.4340310596695933,6.293890599155543,4.913770073526251,2.7193346040418804,3.595987794731649,4.3645069531980205,7.1270711494200345,4.778872583206257,2.489387858491197,3.6969618391524515,6.880913122814179,3.4744509533762127,5.921318026858692,5.803380121981365,4.054783966279349,2.022361633594506,6.607076037409748,2.4922356504182868,6.775071012776641,3.494041043320018,4.297482700473608,6.710974433614522,3.934455009413518,6.476421055645777,2.374049871070066,4.157704512099526,2.8831108505631153,5.945463641635869,7.04846656443466,4.422591533490135,3.7268778752131304,10.942750260120956,1.962643269827678,1.5855609071333983,2.7326850976079373,3.335804391913687,4.071484888324627,3.3195926698235256,4.983980816964124,4.240323789744303,4.9203015646864365,4.214531356437473,2.8522498879287776,6.147953034229358,6.382136317395622,3.4595007285109096,2.869379457366896,6.210459713046939,3.04054027638964,4.453267747372993,5.088613611894961,3.156826474531292,4.199003928558128,6.829085454594216,5.285193245830295,6.516935688717224,4.333118405944395,5.694601795769377,4.061016647943859,6.290254476222474,4.1847089871692456,2.9534834032942463,7.675671117577721,4.3832756326448195,2.578532003603209
